order_id,customer_id,n_items,total_cost,order_time,completion_time,duration_min,duration_group,hot_dish_presence,ice_cream_presence,latitude,longitude,distance_km,zone
10396,208,10,18.1,2023-08-03 11:58:00,2023-08-03 13:26:00,88.0,C,True,False,69.32924383458743,88.27512416896104,13.67,D
10398,139,5,16.299999999999997,2023-07-25 18:38:00,2023-07-25 19:18:00,40.0,B3,False,False,69.34366848645233,88.14778946875313,1.76,A
10401,497,1,2.91,2023-06-02 08:50:00,2023-06-02 09:23:00,33.0,B2,True,False,69.36972840901464,88.10011593353981,8.15,B
10403,214,8,8.48,2023-07-07 10:14:00,2023-07-07 11:16:00,62.0,B5,True,False,69.31173632628465,88.0995702922528,7.56,B
10407,187,14,94.08,2023-08-02 12:02:00,2023-08-02 13:16:00,74.0,C,True,False,69.31854685773052,88.18720865981334,3.78,A
10408,183,1,4.45,2023-06-28 19:07:00,2023-06-28 19:24:00,17.0,A,True,False,69.32947518336375,88.16627510117699,1.0,A
10409,62,5,30.45,2023-07-23 10:59:00,2023-07-23 11:41:00,42.0,B3,False,False,69.35048168958191,88.15158438373132,2.11,A
10411,96,1,6.62,2023-08-23 13:45:00,2023-08-23 14:07:00,22.0,A,True,False,69.29109299985673,88.08692162319119,9.97,C
10413,196,17,101.83,2023-06-22 14:24:00,2023-06-22 15:05:00,41.0,B3,True,False,69.3048202942177,88.10994302772878,6.81,B
10416,484,9,34.74,2023-08-23 17:01:00,2023-08-23 17:52:00,51.0,B4,True,False,69.42761206688165,88.12078594651467,11.91,C
10417,426,1,2.89,2023-07-08 15:39:00,2023-07-08 16:02:00,23.0,A,False,False,69.29890740079595,88.15106306543281,4.31,A
10418,307,2,6.04,2023-08-25 10:57:00,2023-08-25 11:33:00,36.0,B2,True,False,69.40660665474753,88.13777733190517,8.9,C
10419,314,3,17.88,2023-07-29 10:30:00,2023-07-29 11:25:00,55.0,B5,False,False,69.36425637133584,88.24948115171541,11.2,C
10421,50,7,56.699999999999996,2023-08-30 15:16:00,2023-08-30 15:51:00,35.0,B2,True,False,69.29245307648009,88.17219641340813,5.18,B
10423,167,4,32.44,2023-07-12 10:08:00,2023-07-12 10:52:00,44.0,B4,True,False,69.2879540107205,88.17135303077724,5.66,B
10424,492,1,5.31,2023-08-14 13:11:00,2023-08-14 13:26:00,15.0,A,True,False,69.31195960483998,88.20517109562195,6.01,B
10426,476,4,27.64,2023-06-05 20:26:00,2023-06-05 20:46:00,20.0,A,True,False,69.33623653132938,88.1426141328165,2.0,A
10427,123,1,7.79,2023-06-09 08:26:00,2023-06-09 09:03:00,37.0,B2,False,False,69.31320585509839,88.20609964465696,6.05,B
10428,263,6,25.799999999999997,2023-07-11 15:42:00,2023-07-11 16:18:00,36.0,B2,False,True,69.37687280331495,88.17456335206373,5.32,B
10429,116,4,30.2,2023-06-20 15:12:00,2023-06-20 15:44:00,32.0,B2,False,False,69.32203107363104,88.14103620200345,2.62,A
10430,254,5,4.35,2023-08-19 10:56:00,2023-08-19 12:17:00,81.0,C,True,False,69.24573281701106,88.18265815528893,10.82,C
10432,342,15,109.05,2023-08-20 08:42:00,2023-08-20 09:22:00,40.0,B3,True,False,69.39105223779973,88.18341130764946,7.26,B
10433,403,4,30.0,2023-06-02 10:05:00,2023-06-02 11:13:00,68.0,C,True,False,69.38012739615773,88.08355448854454,10.46,C
10434,169,1,4.03,2023-08-21 15:09:00,2023-08-21 15:47:00,38.0,B3,False,True,69.28989818209988,88.13198981868472,6.17,B
10435,238,6,15.48,2023-08-11 19:02:00,2023-08-11 19:38:00,36.0,B2,False,False,69.34598206024405,88.18820804716053,3.66,A
10438,368,15,45.9,2023-07-16 09:26:00,2023-07-16 09:58:00,32.0,B2,False,False,69.32914908173936,88.1358313734001,2.85,A
10440,449,9,34.92,2023-08-06 09:30:00,2023-08-06 10:25:00,55.0,B5,False,False,69.39001059548437,88.21799647444514,9.53,C
10443,221,6,29.880000000000003,2023-08-24 13:37:00,2023-08-24 14:26:00,49.0,B4,True,False,69.37670720877635,88.17581002589965,5.35,B
10444,5,9,35.01,2023-06-03 15:15:00,2023-06-03 17:07:00,112.0,C,False,True,69.2495669041523,88.05415776834293,15.96,D
10448,355,8,35.68,2023-08-07 15:04:00,2023-08-07 16:30:00,86.0,C,False,True,69.41997943161093,88.1738179033584,10.24,C
10449,268,6,31.5,2023-08-26 09:28:00,2023-08-26 10:23:00,55.0,B5,False,True,69.40496273471605,88.12797291781047,9.12,C
10451,163,5,7.55,2023-07-24 18:24:00,2023-07-24 19:20:00,56.0,B5,True,False,69.3614380304579,88.08668296067253,9.16,C
10457,487,4,19.92,2023-08-20 18:56:00,2023-08-20 19:58:00,62.0,B5,False,False,69.26476496470133,88.19362997883661,9.16,C
10458,267,9,68.03999999999999,2023-06-11 13:54:00,2023-06-11 14:38:00,44.0,B4,True,False,69.34532075270914,88.15662148305653,1.33,A
10462,174,7,51.449999999999996,2023-08-10 09:21:00,2023-08-10 09:51:00,30.0,B1,True,False,69.35727564019498,88.18037764788137,3.66,A
10467,92,8,36.16,2023-08-08 09:14:00,2023-08-08 09:53:00,39.0,B3,True,False,69.36902856582081,88.15901936465505,4.09,A
10468,17,1,4.75,2023-07-30 13:15:00,2023-07-30 13:35:00,20.0,A,True,False,69.27263400895382,88.16106536253727,7.3,B
10469,392,4,20.32,2023-06-09 09:22:00,2023-06-09 09:55:00,33.0,B2,True,False,69.28326924535445,88.12154382150436,7.51,B
10471,472,4,22.8,2023-07-22 08:34:00,2023-07-22 09:24:00,50.0,B4,False,False,69.38606034302825,88.19996641334218,7.75,B
10472,173,10,51.900000000000006,2023-06-07 14:00:00,2023-06-07 14:42:00,42.0,B3,False,False,69.36755878114892,88.19572005593332,5.8,B
10473,343,8,78.24,2023-06-29 15:15:00,2023-06-29 16:07:00,52.0,B5,True,False,69.37940285449197,88.15282595186012,5.37,B
10475,61,1,5.66,2023-06-16 10:08:00,2023-06-16 10:42:00,34.0,B2,False,False,69.22867015614713,88.18559439271448,12.86,D
10476,37,2,6.48,2023-07-30 10:42:00,2023-07-30 11:26:00,44.0,B4,True,False,69.27188366727295,88.21089861152669,9.56,C
10481,310,3,9.629999999999999,2023-06-29 10:52:00,2023-06-29 11:23:00,31.0,B1,False,False,69.28904730320238,88.21226819870921,8.22,B
10485,178,1,3.56,2023-08-02 19:52:00,2023-08-02 20:45:00,53.0,B5,False,False,69.27389470309947,88.24717997931269,12.58,D
10487,274,4,24.88,2023-07-31 10:17:00,2023-07-31 11:27:00,70.0,C,False,False,69.2753289316097,88.22935310570908,10.81,C
10491,271,2,6.62,2023-06-06 14:55:00,2023-06-06 15:32:00,37.0,B2,False,False,69.2803648031824,88.10457962258452,9.09,C
10495,295,8,47.44,2023-08-29 18:11:00,2023-08-29 18:54:00,43.0,B3,False,False,69.30696146367228,88.18880695147453,4.75,B
10496,265,10,24.8,2023-06-20 11:30:00,2023-06-20 11:53:00,23.0,A,False,True,69.34360439977394,88.15003917637533,1.55,A
10498,439,1,4.03,2023-06-01 17:18:00,2023-06-01 17:54:00,36.0,B2,True,False,69.40094203809372,88.18451331903078,8.39,B
10499,49,4,6.4,2023-07-03 19:35:00,2023-07-03 20:28:00,53.0,B5,False,False,69.3734729925616,88.24206462338289,10.79,C
10504,183,2,13.24,2023-08-01 08:01:00,2023-08-01 08:19:00,18.0,A,True,False,69.32947518336375,88.16627510117699,1.0,A
10507,55,1,5.43,2023-08-23 14:29:00,2023-08-23 14:40:00,11.0,A,True,False,69.35815749003304,88.13890427903851,3.71,A
10511,169,8,74.32,2023-07-02 18:22:00,2023-07-02 19:05:00,43.0,B3,False,False,69.28989818209988,88.13198981868472,6.17,B
10512,324,4,17.08,2023-06-28 11:39:00,2023-06-28 12:07:00,28.0,B1,True,False,69.38618200821759,88.22623685619294,9.98,C
10517,131,7,48.09,2023-08-28 16:05:00,2023-08-28 16:45:00,40.0,B3,False,False,69.37040412008085,88.13309720632888,5.26,B
10521,44,3,26.97,2023-07-03 08:31:00,2023-07-03 08:49:00,18.0,A,True,False,69.32664419305026,88.19613184043618,4.43,A
10524,185,13,95.68,2023-07-10 18:36:00,2023-07-10 19:47:00,71.0,C,True,False,69.3108734813628,88.08211689199322,9.54,C
10527,206,5,18.65,2023-07-26 17:14:00,2023-07-26 17:48:00,34.0,B2,True,False,69.3408021752695,88.16481540407996,0.99,A
10528,65,5,23.5,2023-08-01 13:21:00,2023-08-01 14:07:00,46.0,B4,False,False,69.31053110350553,88.23326343349751,9.16,C
10529,486,16,127.68,2023-08-28 08:20:00,2023-08-28 09:54:00,94.0,C,True,False,69.37928970102827,88.12505631949942,6.67,B
10532,434,1,4.26,2023-08-18 10:28:00,2023-08-18 10:45:00,17.0,A,True,False,69.362974685108,88.14732794959075,3.66,A
10533,479,1,7.01,2023-07-06 17:28:00,2023-07-06 18:00:00,32.0,B2,True,False,69.29960217110043,88.19809925879133,6.14,B
10534,284,3,22.41,2023-06-25 16:34:00,2023-06-25 17:16:00,42.0,B3,True,False,69.3460751764403,88.21392963959238,6.58,B
10540,413,4,17.08,2023-08-24 15:32:00,2023-08-24 15:58:00,26.0,B1,False,True,69.27205031927555,88.12610303690802,8.35,B
10541,408,5,32.55,2023-07-01 09:36:00,2023-07-01 10:11:00,35.0,B2,False,True,69.33263610643607,88.1701074521354,1.28,A
10543,427,10,15.3,2023-07-19 16:28:00,2023-07-19 17:10:00,42.0,B3,True,False,69.3428741449153,88.16320170307053,1.09,A
10544,134,7,36.82,2023-08-09 19:43:00,2023-08-09 20:10:00,27.0,B1,False,True,69.30878998223945,88.18874628975279,4.6,A
10545,39,2,12.78,2023-07-14 14:56:00,2023-07-14 15:29:00,33.0,B2,False,False,69.30390397110449,88.13020570167606,4.99,B
10546,339,4,24.08,2023-07-05 15:01:00,2023-07-05 15:51:00,50.0,B4,False,False,69.41054360834889,88.12473638175003,9.88,C
10549,456,1,3.74,2023-06-26 16:26:00,2023-06-26 17:31:00,65.0,C,False,True,69.19181704353163,88.14199407869864,16.96,E
10550,114,3,17.91,2023-07-20 09:37:00,2023-07-20 10:06:00,29.0,B1,False,True,69.33239443211546,88.19099847465667,3.73,A
10552,49,2,4.06,2023-08-30 08:02:00,2023-08-30 08:44:00,42.0,B3,False,False,69.3734729925616,88.24206462338289,10.79,C
10554,291,7,37.870000000000005,2023-07-09 12:03:00,2023-07-09 12:35:00,32.0,B2,True,False,69.34672045664027,88.18379874472896,3.22,A
10555,217,2,17.06,2023-08-02 09:36:00,2023-08-02 10:00:00,24.0,A,True,False,69.3404588664429,88.13275831173452,3.23,A
10556,280,8,26.24,2023-08-18 18:40:00,2023-08-18 19:19:00,39.0,B3,False,False,69.29357545720234,88.17080869498206,5.0,B
10562,91,8,49.52,2023-07-18 09:40:00,2023-07-18 10:58:00,78.0,C,False,False,69.27496562134863,88.13115535109714,7.77,B
10563,352,7,18.34,2023-08-28 11:46:00,2023-08-28 12:12:00,26.0,B1,False,False,69.33222677581155,88.15375727406958,0.72,A
10566,66,2,7.16,2023-06-05 19:58:00,2023-06-05 20:43:00,45.0,B4,True,False,69.37532332009354,88.2329004635045,9.93,C
10567,500,3,6.6899999999999995,2023-07-07 09:33:00,2023-07-07 09:58:00,25.0,A,True,False,69.33670821769446,88.1445561070644,1.78,A
10568,75,5,18.85,2023-08-01 15:30:00,2023-08-01 16:18:00,48.0,B4,True,False,69.37728972789434,88.20280899795516,7.2,B
10569,298,6,39.18,2023-07-27 18:35:00,2023-07-27 19:45:00,70.0,C,True,False,69.41993200005244,88.1097104826966,11.68,C
10571,292,3,13.77,2023-08-06 12:46:00,2023-08-06 13:21:00,35.0,B2,True,False,69.33893806313323,88.20675566975005,5.61,B
10573,171,8,30.32,2023-06-19 08:20:00,2023-06-19 08:49:00,29.0,B1,True,False,69.36348777477853,88.17725329377825,4.02,A
10574,202,5,32.0,2023-07-23 14:28:00,2023-07-23 14:54:00,26.0,B1,True,False,69.30132323729778,88.16106483532084,3.91,A
10577,250,7,41.16,2023-06-13 11:16:00,2023-06-13 11:41:00,25.0,A,False,True,69.36603561000365,88.15257665421,3.82,A
10578,198,6,31.44,2023-06-10 16:13:00,2023-06-10 17:18:00,65.0,C,False,False,69.3747625720611,88.07129975079494,11.44,C
10585,197,10,65.9,2023-07-16 14:14:00,2023-07-16 15:41:00,87.0,C,False,True,69.34462500434935,88.05433041577676,12.47,D
10587,208,5,42.35,2023-08-07 13:07:00,2023-08-07 14:41:00,94.0,C,True,False,69.32924383458743,88.27512416896104,13.67,D
10590,280,7,39.41,2023-07-01 12:27:00,2023-07-01 13:14:00,47.0,B4,False,False,69.29357545720234,88.17080869498206,5.0,B
10591,378,5,20.8,2023-08-08 10:53:00,2023-08-08 11:29:00,36.0,B2,False,False,69.34490314230868,88.12881949656905,3.82,A
10598,27,10,26.6,2023-07-13 13:17:00,2023-07-13 14:00:00,43.0,B3,True,False,69.37782077541128,88.15954352359807,5.12,B
10604,169,4,24.08,2023-08-21 20:07:00,2023-08-21 20:55:00,48.0,B4,True,False,69.28989818209988,88.13198981868472,6.17,B
10605,448,4,9.68,2023-06-29 17:50:00,2023-06-29 18:25:00,35.0,B2,True,False,69.2930109855485,88.19477788653137,6.43,B
10606,17,4,18.16,2023-08-20 17:38:00,2023-08-20 18:30:00,52.0,B5,True,False,69.27263400895382,88.16106536253727,7.3,B
10607,316,4,18.84,2023-06-12 08:21:00,2023-06-12 08:56:00,35.0,B2,False,False,69.35309366251633,88.12559550030572,4.56,A
10608,440,3,17.4,2023-07-21 18:20:00,2023-07-21 18:49:00,29.0,B1,False,False,69.37554304098117,88.19256625761143,6.23,B
10609,393,9,63.17999999999999,2023-06-28 17:19:00,2023-06-28 17:50:00,31.0,B1,False,False,69.40101866219905,88.11393067600413,9.52,C
10610,86,5,39.1,2023-08-02 18:07:00,2023-08-02 18:33:00,26.0,B1,False,False,69.31950980623725,88.17067214014493,2.2,A
10611,229,3,16.41,2023-08-30 17:18:00,2023-08-30 18:01:00,43.0,B3,True,False,69.37476056275187,88.05330173994648,13.4,D
10614,237,1,7.61,2023-06-28 09:08:00,2023-06-28 09:32:00,24.0,A,False,True,69.29519173583215,88.22604328776825,9.13,C
10615,101,4,11.16,2023-06-10 10:09:00,2023-06-10 10:55:00,46.0,B4,False,False,69.43211070374424,88.18432458556032,11.9,C
10617,106,4,18.68,2023-06-19 13:50:00,2023-06-19 14:37:00,47.0,B4,False,True,69.25170729023124,88.13028642693,10.35,C
10618,110,2,9.12,2023-08-16 10:04:00,2023-08-16 10:38:00,34.0,B2,False,False,69.36491913203172,88.10462606843362,7.4,B
10619,109,2,7.54,2023-06-05 08:05:00,2023-06-05 08:34:00,29.0,B1,True,False,69.28440375988129,88.18768343618243,6.78,B
10624,464,3,13.080000000000002,2023-08-01 17:09:00,2023-08-01 17:45:00,36.0,B2,True,False,69.38430581790719,88.17201807392357,6.07,B
10625,212,5,27.599999999999998,2023-07-03 09:50:00,2023-07-03 10:24:00,34.0,B2,False,True,69.34933637350545,88.22601604706587,8.05,B
10628,299,4,22.28,2023-07-15 16:29:00,2023-07-15 17:18:00,49.0,B4,False,True,69.37251743648626,88.19767367773946,6.37,B
10630,268,2,5.2,2023-07-26 08:26:00,2023-07-26 08:55:00,29.0,B1,True,False,69.40496273471605,88.12797291781047,9.12,C
10640,464,3,12.57,2023-08-27 11:07:00,2023-08-27 11:41:00,34.0,B2,False,True,69.38430581790719,88.17201807392357,6.07,B
10642,287,3,21.96,2023-08-07 18:27:00,2023-08-07 18:52:00,25.0,A,False,False,69.35064953303737,88.16075198171897,1.92,A
10643,415,5,8.55,2023-06-07 15:15:00,2023-06-07 15:40:00,25.0,A,True,False,69.35670557229041,88.23036464265029,8.78,C
10645,5,7,31.71,2023-08-01 11:19:00,2023-08-01 12:01:00,42.0,B3,True,False,69.2495669041523,88.05415776834293,15.96,D
10650,161,9,72.72,2023-06-14 19:21:00,2023-06-14 20:12:00,51.0,B4,True,False,69.2664832666967,88.1163149547465,9.5,C
10651,468,1,6.29,2023-07-08 18:40:00,2023-07-08 19:18:00,38.0,B3,False,False,69.33902325341172,88.25035485051485,10.75,C
10653,30,3,20.04,2023-06-27 19:25:00,2023-06-27 20:10:00,45.0,B4,True,False,69.36680296662112,88.11772453792614,6.23,B
10655,71,4,6.08,2023-06-01 12:20:00,2023-06-01 13:35:00,75.0,C,False,False,69.43517792593097,88.22484986022317,14.18,D
10656,481,11,72.38,2023-07-06 10:18:00,2023-07-06 11:38:00,80.0,C,True,False,69.3735152814038,88.17972174768556,5.2,B
10659,467,6,27.48,2023-07-31 11:58:00,2023-07-31 12:13:00,15.0,A,True,False,69.33023678496029,88.14856394540745,1.37,A
10661,418,7,47.25,2023-08-16 09:38:00,2023-08-16 10:02:00,24.0,A,False,False,69.31966229121102,88.1429524495375,2.61,A
10662,379,5,31.200000000000003,2023-08-14 09:50:00,2023-08-14 10:16:00,26.0,B1,False,False,69.3986474067496,88.20940910669127,9.61,C
10664,206,7,26.74,2023-08-09 17:55:00,2023-08-09 18:40:00,45.0,B4,True,False,69.3408021752695,88.16481540407996,0.99,A
10665,75,4,21.16,2023-08-03 19:53:00,2023-08-03 20:30:00,37.0,B2,True,False,69.37728972789434,88.20280899795516,7.2,B
10666,461,3,5.3100000000000005,2023-08-11 10:11:00,2023-08-11 10:56:00,45.0,B4,True,False,69.25764161187159,88.15375508968172,9.09,C
10669,108,1,9.62,2023-08-14 11:00:00,2023-08-14 11:49:00,49.0,B4,True,False,69.27263035028196,88.06869880812253,12.96,D
10670,431,14,56.42,2023-08-25 14:51:00,2023-08-25 15:18:00,27.0,B1,False,True,69.34772199006177,88.15479149125787,1.66,A
10671,253,5,18.6,2023-08-19 18:18:00,2023-08-19 19:04:00,46.0,B4,True,False,69.35179132291859,88.21106990099722,6.43,B
10674,39,7,18.76,2023-08-19 18:26:00,2023-08-19 18:54:00,28.0,B1,False,True,69.30390397110449,88.13020570167606,4.99,B
10675,411,2,14.2,2023-06-14 15:32:00,2023-06-14 15:54:00,22.0,A,True,False,69.36997508544087,88.20171511040567,6.52,B
10679,484,4,26.0,2023-07-04 10:59:00,2023-07-04 11:48:00,49.0,B4,True,False,69.42761206688165,88.12078594651467,11.91,C
10682,302,8,48.08,2023-07-09 17:09:00,2023-07-09 17:55:00,46.0,B4,False,False,69.30175165618277,88.14164601381322,4.39,A
10683,112,4,15.2,2023-08-24 18:11:00,2023-08-24 19:36:00,85.0,C,False,False,69.38061641624175,88.05794750139977,13.16,D
10687,281,7,25.900000000000002,2023-08-14 19:38:00,2023-08-14 20:47:00,69.0,C,False,False,69.39050545765008,88.22875806472135,10.53,C
10688,1,3,16.71,2023-07-18 14:48:00,2023-07-18 15:09:00,21.0,A,False,False,69.35255725541688,88.17921531295882,3.17,A
10689,226,13,59.67,2023-06-11 09:34:00,2023-06-11 10:20:00,46.0,B4,True,False,69.33497295853243,88.1497700748941,1.14,A
10691,262,9,69.39,2023-08-02 20:04:00,2023-08-02 20:32:00,28.0,B1,False,False,69.41511973304864,88.18722476817746,10.08,C
10692,394,10,64.3,2023-06-20 17:16:00,2023-06-20 17:55:00,39.0,B3,True,False,69.31477045436286,88.17315729711633,2.83,A
10695,464,3,18.12,2023-06-23 10:34:00,2023-06-23 11:22:00,48.0,B4,False,False,69.38430581790719,88.17201807392357,6.07,B
10704,180,7,31.43,2023-07-17 18:45:00,2023-07-17 19:39:00,54.0,B5,True,False,69.30830336687163,88.2133051076966,7.07,B
10706,134,3,6.12,2023-06-07 19:00:00,2023-06-07 19:20:00,20.0,A,False,False,69.30878998223945,88.18874628975279,4.6,A
10711,454,8,44.72,2023-08-27 16:35:00,2023-08-27 17:15:00,40.0,B3,False,True,69.366106329039,88.1281828760682,5.25,B
10715,493,3,14.16,2023-07-06 08:05:00,2023-07-06 08:57:00,52.0,B5,True,False,69.43547672711088,88.24170460480042,15.38,D
10720,107,4,13.2,2023-07-12 16:52:00,2023-07-12 17:27:00,35.0,B2,False,False,69.37161111470508,88.17383225408321,4.71,B
10723,100,10,67.69999999999999,2023-06-02 14:53:00,2023-06-02 15:48:00,55.0,B5,False,False,69.21455971535111,88.19706417435405,14.83,D
10724,368,3,14.16,2023-06-02 13:03:00,2023-06-02 13:33:00,30.0,B1,True,False,69.32914908173936,88.1358313734001,2.85,A
10725,165,4,21.72,2023-08-07 13:35:00,2023-08-07 13:53:00,18.0,A,False,False,69.29837066926366,88.16014929186007,4.26,A
10726,475,3,13.350000000000001,2023-07-05 15:59:00,2023-07-05 16:27:00,28.0,B1,False,True,69.35095065228562,88.2009917479586,5.28,B
10728,259,5,49.050000000000004,2023-06-06 20:21:00,2023-06-06 20:59:00,38.0,B3,False,False,69.37159787536913,88.1663426707389,4.46,A
10732,52,5,17.25,2023-07-04 19:46:00,2023-07-04 20:26:00,40.0,B3,False,True,69.32652296708316,88.2045240190435,5.4,B
10733,29,1,3.36,2023-07-28 09:21:00,2023-07-28 10:28:00,67.0,C,False,False,69.35290409775493,88.27041863663216,13.28,D
10734,115,10,47.300000000000004,2023-07-07 18:06:00,2023-07-07 19:38:00,92.0,C,True,False,69.23285589023295,88.17458936432392,12.12,C
10735,139,7,81.89999999999999,2023-08-10 18:05:00,2023-08-10 18:37:00,32.0,B2,True,False,69.34366848645233,88.14778946875313,1.76,A
10737,444,14,117.32000000000001,2023-07-15 13:17:00,2023-07-15 14:26:00,69.0,C,True,False,69.33161499386783,88.2390198054773,9.4,C
10742,194,5,25.7,2023-06-11 09:39:00,2023-06-11 10:04:00,25.0,A,True,False,69.29493240103605,88.09015597470776,9.41,C
10743,493,3,14.61,2023-06-22 13:17:00,2023-06-22 14:38:00,81.0,C,True,False,69.43547672711088,88.24170460480042,15.38,D
10748,496,2,1.36,2023-08-17 08:17:00,2023-08-17 08:51:00,34.0,B2,True,False,69.38797021010923,88.18961449519028,7.26,B
10749,322,6,41.339999999999996,2023-06-10 19:04:00,2023-06-10 19:40:00,36.0,B2,True,False,69.35458686633143,88.16879554347877,2.62,A
10751,37,8,58.32,2023-07-02 17:26:00,2023-07-02 18:54:00,88.0,C,False,False,69.27188366727295,88.21089861152669,9.56,C
10752,379,8,43.68,2023-06-02 11:36:00,2023-06-02 12:36:00,60.0,B5,True,False,69.3986474067496,88.20940910669127,9.61,C
10753,101,8,24.48,2023-08-16 18:50:00,2023-08-16 19:48:00,58.0,B5,False,False,69.43211070374424,88.18432458556032,11.9,C
10756,437,15,51.0,2023-07-14 10:21:00,2023-07-14 11:23:00,62.0,B5,False,True,69.32298986966947,88.21252013017285,6.41,B
10759,179,1,5.91,2023-06-14 16:56:00,2023-06-14 17:18:00,22.0,A,False,True,69.39168080292642,88.1280469275479,7.71,B
10761,209,2,5.88,2023-06-21 15:03:00,2023-06-21 15:26:00,23.0,A,False,True,69.32199577920642,88.18697646621652,3.57,A
10766,437,6,17.1,2023-06-08 19:41:00,2023-06-08 20:41:00,60.0,B5,False,False,69.32298986966947,88.21252013017285,6.41,B
10767,180,2,10.22,2023-06-14 18:50:00,2023-06-14 19:09:00,19.0,A,True,False,69.30830336687163,88.2133051076966,7.07,B
10768,99,5,22.9,2023-06-13 13:35:00,2023-06-13 14:21:00,46.0,B4,False,False,69.3740181973256,88.08937682995327,9.5,C
10771,337,12,101.88,2023-06-14 14:16:00,2023-06-14 15:14:00,58.0,B5,False,True,69.27962355271707,88.1363365806477,7.02,B
10779,127,8,28.96,2023-06-11 16:08:00,2023-06-11 17:08:00,60.0,B5,False,True,69.32546329225784,88.17969550944711,2.61,A
10781,354,6,45.480000000000004,2023-07-24 20:04:00,2023-07-24 20:26:00,22.0,A,False,False,69.33353027202793,88.13090322308403,3.37,A
10782,326,5,16.05,2023-07-08 18:29:00,2023-07-08 19:11:00,42.0,B3,False,True,69.34154846678132,88.11206464262789,5.65,B
10786,366,3,24.0,2023-08-22 16:34:00,2023-08-22 17:12:00,38.0,B3,False,True,69.35900901063829,88.20255891273028,5.86,B
10788,485,5,24.15,2023-07-02 11:02:00,2023-07-02 12:12:00,70.0,C,False,False,69.42604054908855,88.09137874591438,13.47,D
10791,264,2,12.02,2023-08-03 19:22:00,2023-08-03 20:02:00,40.0,B3,True,False,69.38467437070435,88.15615613529208,5.95,B
10794,22,3,22.5,2023-08-30 12:47:00,2023-08-30 13:10:00,23.0,A,False,False,69.35866660234016,88.16387044129019,2.91,A
10795,159,6,44.64,2023-08-04 08:52:00,2023-08-04 09:42:00,50.0,B4,True,False,69.40675675254873,88.16426658777353,8.56,C
10796,490,9,44.01,2023-08-01 12:16:00,2023-08-01 13:51:00,95.0,C,False,True,69.22918666227822,88.03993715643404,18.8,E
10799,451,7,39.06,2023-06-25 10:42:00,2023-06-25 11:09:00,27.0,B1,False,True,69.33816339075713,88.18283166055276,2.8,A
10802,190,7,53.199999999999996,2023-06-28 18:42:00,2023-06-28 19:28:00,46.0,B4,False,False,69.4019740528076,88.16417503064102,7.99,B
10806,307,1,3.73,2023-07-26 19:58:00,2023-07-26 20:30:00,32.0,B2,False,False,69.40660665474753,88.13777733190517,8.9,C
10812,500,4,16.4,2023-06-28 17:04:00,2023-06-28 17:26:00,22.0,A,False,False,69.33670821769446,88.1445561070644,1.78,A
10815,209,2,6.16,2023-07-05 08:08:00,2023-07-05 08:29:00,21.0,A,False,False,69.32199577920642,88.18697646621652,3.57,A
10817,75,9,38.25,2023-06-18 12:02:00,2023-06-18 12:55:00,53.0,B5,True,False,69.37728972789434,88.20280899795516,7.2,B
10818,313,11,60.06,2023-07-18 19:40:00,2023-07-18 20:36:00,56.0,B5,True,False,69.27516553478978,88.17704265448081,7.3,B
10819,15,4,14.44,2023-07-22 14:10:00,2023-07-22 14:38:00,28.0,B1,False,False,69.23375165719456,88.14873641430643,11.95,C
10820,171,2,10.7,2023-08-16 15:33:00,2023-08-16 16:03:00,30.0,B1,False,False,69.36348777477853,88.17725329377825,4.02,A
10821,132,8,42.8,2023-06-13 10:33:00,2023-06-13 11:55:00,82.0,C,False,False,69.42534939015604,88.16347124625482,10.74,C
10822,14,5,37.2,2023-07-19 13:38:00,2023-07-19 14:08:00,30.0,B1,False,True,69.33555340512791,88.11801173762494,4.89,B
10823,216,7,11.479999999999999,2023-06-15 09:46:00,2023-06-15 10:07:00,21.0,A,False,False,69.33424473970445,88.19065231156573,3.69,A
10824,184,5,19.25,2023-07-28 10:39:00,2023-07-28 11:07:00,28.0,B1,False,False,69.32210567077144,88.14143404278464,2.57,A
10827,357,5,40.7,2023-08-12 10:42:00,2023-08-12 11:09:00,27.0,B1,True,False,69.33606731829167,88.19319052396209,3.99,A
10829,384,2,6.94,2023-07-29 19:25:00,2023-07-29 20:12:00,47.0,B4,False,False,69.28383315020817,88.14493110727912,6.21,B
10831,500,3,20.85,2023-06-13 18:28:00,2023-06-13 18:51:00,23.0,A,False,False,69.33670821769446,88.1445561070644,1.78,A
10833,498,2,14.3,2023-06-25 17:15:00,2023-06-25 17:40:00,25.0,A,True,False,69.32870074368188,88.16711366009665,1.13,A
10837,353,5,37.85,2023-08-28 14:51:00,2023-08-28 15:17:00,26.0,B1,False,True,69.27315943165094,88.2105075044399,9.42,C
10838,478,4,26.32,2023-07-01 08:09:00,2023-07-01 08:37:00,28.0,B1,False,False,69.30086274548536,88.19004156635495,5.36,B
10840,127,10,82.89999999999999,2023-06-05 15:16:00,2023-06-05 16:15:00,59.0,B5,True,False,69.32546329225784,88.17969550944711,2.61,A
10842,140,10,47.599999999999994,2023-08-06 16:52:00,2023-08-06 17:44:00,52.0,B5,True,False,69.29002497188287,88.15562930108219,5.26,B
10845,499,5,20.75,2023-07-10 09:01:00,2023-07-10 10:09:00,68.0,C,True,False,69.43379155911762,88.20113866330945,12.72,D
